"id","adcode","name","city_id:id","district_id:id"
"town_cn_411627_09","411627","毛庄镇","city_cn_411600","district_cn_411627"
"town_cn_411627_10","411627","符草楼镇","city_cn_411600","district_cn_411627"
"town_cn_411627_11","411627","马厂镇","city_cn_411600","district_cn_411627"
"town_cn_411627_12","411627","高贤乡","city_cn_411600","district_cn_411627"
"town_cn_411627_13","411627","芝麻洼乡","city_cn_411600","district_cn_411627"
"town_cn_411627_14","411627","城关回族镇","city_cn_411600","district_cn_411627"
"town_cn_411627_15","411627","城郊乡","city_cn_411600","district_cn_411627"
"town_cn_411627_16","411627","王集乡","city_cn_411600","district_cn_411627"
"town_cn_411627_17","411627","张集镇","city_cn_411600","district_cn_411627"
"town_cn_411627_18","411627","清集镇","city_cn_411600","district_cn_411627"
"town_cn_411627_19","411627","杨庙乡","city_cn_411600","district_cn_411627"
"town_cn_411627_20","411627","龙曲镇","city_cn_411600","district_cn_411627"
"town_cn_411627_21","411627","板桥镇","city_cn_411600","district_cn_411627"
"town_cn_411627_22","411627","五里口乡","city_cn_411600","district_cn_411627"
"town_cn_411627_23","411627","朱口镇","city_cn_411600","district_cn_411627"
"town_cn_411628_01","411628","鸣鹿街道","city_cn_411600","district_cn_411628"
"town_cn_411628_02","411628","卫真街道","city_cn_411600","district_cn_411628"
"town_cn_411628_03","411628","邱集乡","city_cn_411600","district_cn_411628"
"town_cn_411628_04","411628","太清宫镇","city_cn_411600","district_cn_411628"
"town_cn_411628_05","411628","涡北镇","city_cn_411600","district_cn_411628"
"town_cn_411628_06","411628","真源街道","city_cn_411600","district_cn_411628"
"town_cn_411628_07","411628","张店镇","city_cn_411600","district_cn_411628"
"town_cn_411628_08","411628","高集乡","city_cn_411600","district_cn_411628"
"town_cn_411628_09","411628","试量镇","city_cn_411600","district_cn_411628"
"town_cn_411628_10","411628","赵村乡","city_cn_411600","district_cn_411628"
"town_cn_411628_11","411628","贾滩镇","city_cn_411600","district_cn_411628"
"town_cn_411628_12","411628","谷阳街道","city_cn_411600","district_cn_411628"
"town_cn_411628_13","411628","杨湖口镇","city_cn_411600","district_cn_411628"
"town_cn_411628_14","411628","辛集镇","city_cn_411600","district_cn_411628"
"town_cn_411628_15","411628","马铺镇","city_cn_411600","district_cn_411628"
"town_cn_411628_16","411628","观堂镇","city_cn_411600","district_cn_411628"
"town_cn_411628_17","411628","生铁冢镇","city_cn_411600","district_cn_411628"
"town_cn_411628_18","411628","王皮溜镇","city_cn_411600","district_cn_411628"
"town_cn_411628_19","411628","穆店乡","city_cn_411600","district_cn_411628"
"town_cn_411628_20","411628","任集乡","city_cn_411600","district_cn_411628"
"town_cn_411628_21","411628","郑家集乡","city_cn_411600","district_cn_411628"
"town_cn_411628_22","411628","宋河镇","city_cn_411600","district_cn_411628"
"town_cn_411628_23","411628","唐集乡","city_cn_411600","district_cn_411628"
"town_cn_411628_24","411628","玄武镇","city_cn_411600","district_cn_411628"
"town_cn_411681_01","411681","东方街道","city_cn_411600","district_cn_411681"
"town_cn_411681_02","411681","孙店镇","city_cn_411600","district_cn_411681"
"town_cn_411681_03","411681","贾岭镇","city_cn_411600","district_cn_411681"
"town_cn_411681_04","411681","秣陵镇","city_cn_411600","district_cn_411681"
"town_cn_411681_05","411681","莲花街道","city_cn_411600","district_cn_411681"
"town_cn_411681_06","411681","水寨街道","city_cn_411600","district_cn_411681"
"town_cn_411681_07","411681","千佛阁街道","city_cn_411600","district_cn_411681"
"town_cn_411681_08","411681","永丰镇","city_cn_411600","district_cn_411681"
"town_cn_411681_09","411681","丁集镇","city_cn_411600","district_cn_411681"
"town_cn_411681_10","411681","官会镇","city_cn_411600","district_cn_411681"
"town_cn_411681_11","411681","三店镇","city_cn_411600","district_cn_411681"
"town_cn_411681_12","411681","王明口镇","city_cn_411600","district_cn_411681"
"town_cn_411681_13","411681","李寨镇","city_cn_411600","district_cn_411681"
"town_cn_411681_14","411681","新桥镇","city_cn_411600","district_cn_411681"
"town_cn_411681_15","411681","郑郭镇","city_cn_411600","district_cn_411681"
"town_cn_411681_16","411681","付集镇","city_cn_411600","district_cn_411681"
"town_cn_411681_17","411681","高寺镇","city_cn_411600","district_cn_411681"
"town_cn_411681_18","411681","光武街道","city_cn_411600","district_cn_411681"
"town_cn_411681_19","411681","范集镇","city_cn_411600","district_cn_411681"
"town_cn_411681_20","411681","南顿镇","city_cn_411600","district_cn_411681"
"town_cn_411681_21","411681","花园街道","city_cn_411600","district_cn_411681"
"town_cn_411702_01","411702","雪松街道","city_cn_411700","district_cn_411702"
"town_cn_411702_02","411702","蚁蜂镇","city_cn_411700","district_cn_411702"
"town_cn_411702_03","411702","关王庙乡","city_cn_411700","district_cn_411702"
"town_cn_411702_04","411702","水屯镇","city_cn_411700","district_cn_411702"
"town_cn_411702_05","411702","顺河街道","city_cn_411700","district_cn_411702"
"town_cn_411702_06","411702","南海街道","city_cn_411700","district_cn_411702"
"town_cn_411702_07","411702","西园街道","city_cn_411700","district_cn_411702"
"town_cn_411702_08","411702","香山街道","city_cn_411700","district_cn_411702"
"town_cn_411702_09","411702","橡林街道","city_cn_411700","district_cn_411702"
"town_cn_411702_10","411702","沙河店镇","city_cn_411700","district_cn_411702"
"town_cn_411702_11","411702","金山街道","city_cn_411700","district_cn_411702"
"town_cn_411702_12","411702","新华街道","city_cn_411700","district_cn_411702"
"town_cn_411702_13","411702","刘阁街道","city_cn_411700","district_cn_411702"
"town_cn_411702_14","411702","古城乡","city_cn_411700","district_cn_411702"
"town_cn_411702_15","411702","金桥街道","city_cn_411700","district_cn_411702"
"town_cn_411702_16","411702","金河街道","city_cn_411700","district_cn_411702"
"town_cn_411702_17","411702","人民街道","city_cn_411700","district_cn_411702"
"town_cn_411702_18","411702","板桥镇","city_cn_411700","district_cn_411702"
"town_cn_411702_19","411702","胡庙乡","city_cn_411700","district_cn_411702"
"town_cn_411702_20","411702","东风街道","city_cn_411700","district_cn_411702"
"town_cn_411702_21","411702","老河乡","city_cn_411700","district_cn_411702"
"town_cn_411702_22","411702","老街街道","city_cn_411700","district_cn_411702"
"town_cn_411702_23","411702","开源街道","city_cn_411700","district_cn_411702"
"town_cn_411702_24","411702","诸市镇","city_cn_411700","district_cn_411702"
"town_cn_411702_25","411702","朱古洞乡","city_cn_411700","district_cn_411702"
"town_cn_411721_01","411721","芦庙乡","city_cn_411700","district_cn_411721"
"town_cn_411721_02","411721","专探乡","city_cn_411700","district_cn_411721"
"town_cn_411721_03","411721","师灵镇","city_cn_411700","district_cn_411721"
"town_cn_411721_04","411721","杨庄乡","city_cn_411700","district_cn_411721"
"town_cn_411721_05","411721","蔡寨回族乡","city_cn_411700","district_cn_411721"
"town_cn_411721_06","411721","二郎乡","city_cn_411700","district_cn_411721"
"town_cn_411721_07","411721","权寨镇","city_cn_411700","district_cn_411721"
"town_cn_411721_08","411721","五沟营镇","city_cn_411700","district_cn_411721"
"town_cn_411721_09","411721","出山镇","city_cn_411700","district_cn_411721"
"town_cn_411721_10","411721","柏城街道","city_cn_411700","district_cn_411721"
"town_cn_411721_11","411721","人和乡","city_cn_411700","district_cn_411721"
"town_cn_411721_12","411721","老王坡农场","city_cn_411700","district_cn_411721"
"town_cn_411721_13","411721","盆尧镇","city_cn_411700","district_cn_411721"
"town_cn_411721_14","411721","焦庄乡","city_cn_411700","district_cn_411721"
"town_cn_411721_15","411721","柏苑街道","city_cn_411700","district_cn_411721"
"town_cn_411721_16","411721","产业集聚区","city_cn_411700","district_cn_411721"
"town_cn_411721_17","411721","嫘祖镇","city_cn_411700","district_cn_411721"
"town_cn_411721_18","411721","宋集镇","city_cn_411700","district_cn_411721"
"town_cn_411721_19","411721","重渠乡","city_cn_411700","district_cn_411721"
"town_cn_411721_20","411721","谭店乡","city_cn_411700","district_cn_411721"
"town_cn_411721_21","411721","柏亭街道","city_cn_411700","district_cn_411721"
"town_cn_411722_01","411722","百尺乡","city_cn_411700","district_cn_411722"
"town_cn_411722_02","411722","杨屯乡","city_cn_411700","district_cn_411722"
"town_cn_411722_03","411722","崇礼乡","city_cn_411700","district_cn_411722"
"town_cn_411722_04","411722","小岳寺乡","city_cn_411700","district_cn_411722"
"town_cn_411722_05","411722","洙湖镇","city_cn_411700","district_cn_411722"
"town_cn_411722_06","411722","无量寺乡","city_cn_411700","district_cn_411722"
"town_cn_411722_07","411722","杨集镇","city_cn_411700","district_cn_411722"
"town_cn_411722_08","411722","卧龙街道","city_cn_411700","district_cn_411722"
"town_cn_411722_09","411722","韩寨镇","city_cn_411700","district_cn_411722"
"town_cn_411722_10","411722","西洪乡","city_cn_411700","district_cn_411722"
"town_cn_411722_11","411722","重阳街道","city_cn_411700","district_cn_411722"
"town_cn_411722_12","411722","东岸乡","city_cn_411700","district_cn_411722"
"town_cn_411722_13","411722","芦岗街道","city_cn_411700","district_cn_411722"
"town_cn_411722_14","411722","五龙镇","city_cn_411700","district_cn_411722"
"town_cn_411722_15","411722","朱里镇","city_cn_411700","district_cn_411722"
"town_cn_411722_16","411722","华陂镇","city_cn_411700","district_cn_411722"
"town_cn_411722_17","411722","塔桥镇","city_cn_411700","district_cn_411722"
"town_cn_411722_18","411722","齐海乡","city_cn_411700","district_cn_411722"
"town_cn_411722_19","411722","党店镇","city_cn_411700","district_cn_411722"
"town_cn_411722_20","411722","东洪镇","city_cn_411700","district_cn_411722"
"town_cn_411722_21","411722","大路李乡","city_cn_411700","district_cn_411722"
"town_cn_411722_22","411722","和店镇","city_cn_411700","district_cn_411722"
"town_cn_411722_23","411722","蔡都街道","city_cn_411700","district_cn_411722"
"town_cn_411722_24","411722","邵店镇","city_cn_411700","district_cn_411722"
"town_cn_411722_25","411722","蔡沟镇","city_cn_411700","district_cn_411722"
"town_cn_411722_26","411722","黄埠镇","city_cn_411700","district_cn_411722"
"town_cn_411723_01","411723","双庙乡","city_cn_411700","district_cn_411723"
"town_cn_411723_02","411723","射桥镇","city_cn_411700","district_cn_411723"
"town_cn_411723_03","411723","阳城镇","city_cn_411700","district_cn_411723"
"town_cn_411723_04","411723","庙湾镇","city_cn_411700","district_cn_411723"
"town_cn_411723_05","411723","郭楼镇","city_cn_411700","district_cn_411723"
"town_cn_411723_06","411723","李屯镇","city_cn_411700","district_cn_411723"
"town_cn_411723_07","411723","老王岗乡","city_cn_411700","district_cn_411723"
"town_cn_411723_08","411723","东皇街道","city_cn_411700","district_cn_411723"
"town_cn_411723_09","411723","古槐街道","city_cn_411700","district_cn_411723"
"town_cn_411723_10","411723","万冢镇","city_cn_411700","district_cn_411723"
"town_cn_411723_11","411723","高杨店镇","city_cn_411700","district_cn_411723"
"town_cn_411723_12","411723","玉皇庙乡","city_cn_411700","district_cn_411723"
"town_cn_411723_13","411723","万金店镇","city_cn_411700","district_cn_411723"
"town_cn_411723_14","411723","辛店乡","city_cn_411700","district_cn_411723"
"town_cn_411723_15","411723","清河街道","city_cn_411700","district_cn_411723"
"town_cn_411723_16","411723","东和店镇","city_cn_411700","district_cn_411723"
"town_cn_411723_17","411723","十字路乡","city_cn_411700","district_cn_411723"
"town_cn_411723_18","411723","西洋店镇","city_cn_411700","district_cn_411723"
"town_cn_411723_19","411723","杨埠镇","city_cn_411700","district_cn_411723"
"town_cn_411724_01","411724","油坊店乡","city_cn_411700","district_cn_411724"
"town_cn_411724_02","411724","彭桥乡","city_cn_411700","district_cn_411724"
"town_cn_411724_03","411724","永兴镇","city_cn_411700","district_cn_411724"
"town_cn_411724_04","411724","陡沟镇","city_cn_411700","district_cn_411724"
"town_cn_411724_05","411724","大林镇","city_cn_411700","district_cn_411724"
"town_cn_411724_06","411724","吕河乡","city_cn_411700","district_cn_411724"
"town_cn_411724_07","411724","雷寨乡","city_cn_411700","district_cn_411724"
"town_cn_411724_08","411724","王勿桥乡","city_cn_411700","district_cn_411724"
"town_cn_411724_09","411724","傅寨乡","city_cn_411700","district_cn_411724"
"town_cn_411724_10","411724","皮店乡","city_cn_411700","district_cn_411724"
"town_cn_411724_11","411724","熊寨镇","city_cn_411700","district_cn_411724"
"town_cn_411724_12","411724","真阳街道","city_cn_411700","district_cn_411724"
"town_cn_411724_13","411724","袁寨镇","city_cn_411700","district_cn_411724"
"town_cn_411724_14","411724","寒冻镇","city_cn_411700","district_cn_411724"
"town_cn_411724_15","411724","铜钟镇","city_cn_411700","district_cn_411724"
"town_cn_411724_16","411724","兰青乡","city_cn_411700","district_cn_411724"
"town_cn_411724_17","411724","慎水乡","city_cn_411700","district_cn_411724"
"town_cn_411724_18","411724","汝南埠镇","city_cn_411700","district_cn_411724"
"town_cn_411724_19","411724","新阮店乡","city_cn_411700","district_cn_411724"
"town_cn_411725_01","411725","普会寺镇","city_cn_411700","district_cn_411725"
"town_cn_411725_02","411725","新安店镇","city_cn_411700","district_cn_411725"
"town_cn_411725_03","411725","双河镇","city_cn_411700","district_cn_411725"
"town_cn_411725_04","411725","瓦岗镇","city_cn_411700","district_cn_411725"
"town_cn_411725_05","411725","留庄镇","city_cn_411700","district_cn_411725"
"town_cn_411725_06","411725","竹沟镇","city_cn_411700","district_cn_411725"
"town_cn_411725_07","411725","石滚河镇","city_cn_411700","district_cn_411725"
"town_cn_411725_08","411725","李新店镇","city_cn_411700","district_cn_411725"
"town_cn_411725_09","411725","任店镇","city_cn_411700","district_cn_411725"
"town_cn_411725_10","411725","三里河街道","city_cn_411700","district_cn_411725"
"town_cn_411725_11","411725","盘龙街道","city_cn_411700","district_cn_411725"
"town_cn_411725_12","411725","刘店镇","city_cn_411700","district_cn_411725"
"town_cn_411726_01","411726","下碑寺乡","city_cn_411700","district_cn_411726"
"town_cn_411726_02","411726","盘古乡","city_cn_411700","district_cn_411726"
"town_cn_411726_03","411726","马谷田镇","city_cn_411700","district_cn_411726"
"town_cn_411726_04","411726","杨家集镇","city_cn_411700","district_cn_411726"
"town_cn_411726_05","411726","官庄镇","city_cn_411700","district_cn_411726"
"town_cn_411726_06","411726","双庙街乡","city_cn_411700","district_cn_411726"
"town_cn_411726_07","411726","王店镇","city_cn_411700","district_cn_411726"
"town_cn_411726_08","411726","付庄乡","city_cn_411700","district_cn_411726"
"town_cn_411726_09","411726","赊湾镇","city_cn_411700","district_cn_411726"
"town_cn_411726_10","411726","贾楼乡","city_cn_411700","district_cn_411726"
"town_cn_411726_11","411726","高邑镇","city_cn_411700","district_cn_411726"
"town_cn_411726_12","411726","花园街道","city_cn_411700","district_cn_411726"
"town_cn_411726_13","411726","古城街道","city_cn_411700","district_cn_411726"
"town_cn_411726_14","411726","泰山庙镇","city_cn_411700","district_cn_411726"
"town_cn_411726_15","411726","铜山乡","city_cn_411700","district_cn_411726"
"town_cn_411726_16","411726","象河乡","city_cn_411700","district_cn_411726"
"town_cn_411726_17","411726","羊册镇","city_cn_411700","district_cn_411726"
"town_cn_411726_18","411726","黄山口乡","city_cn_411700","district_cn_411726"
"town_cn_411726_19","411726","高店乡","city_cn_411700","district_cn_411726"
"town_cn_411726_20","411726","春水镇","city_cn_411700","district_cn_411726"
"town_cn_411726_21","411726","郭集镇","city_cn_411700","district_cn_411726"
"town_cn_411726_22","411726","泌水街道","city_cn_411700","district_cn_411726"
"town_cn_411727_01","411727","金铺镇","city_cn_411700","district_cn_411727"
"town_cn_411727_02","411727","三门闸街道","city_cn_411700","district_cn_411727"
"town_cn_411727_03","411727","古塔街道","city_cn_411700","district_cn_411727"
"town_cn_411727_04","411727","三桥镇","city_cn_411700","district_cn_411727"
"town_cn_411727_05","411727","张楼镇","city_cn_411700","district_cn_411727"
"town_cn_411727_06","411727","王岗镇","city_cn_411700","district_cn_411727"
"town_cn_411727_07","411727","汝宁街道","city_cn_411700","district_cn_411727"
"town_cn_411727_08","411727","板店乡","city_cn_411700","district_cn_411727"
"town_cn_411727_09","411727","东官庄镇","city_cn_411700","district_cn_411727"
"town_cn_411727_10","411727","常兴镇","city_cn_411700","district_cn_411727"
"town_cn_411727_11","411727","罗店镇","city_cn_411700","district_cn_411727"
"town_cn_411727_12","411727","梁祝镇","city_cn_411700","district_cn_411727"
"town_cn_411727_13","411727","南余店乡","city_cn_411700","district_cn_411727"
"town_cn_411727_14","411727","和孝镇","city_cn_411700","district_cn_411727"
"town_cn_411727_15","411727","留盆镇","city_cn_411700","district_cn_411727"
"town_cn_411727_16","411727","韩庄镇","city_cn_411700","district_cn_411727"
"town_cn_411727_17","411727","老君庙镇","city_cn_411700","district_cn_411727"
"town_cn_411728_01","411728","玉山镇","city_cn_411700","district_cn_411728"
"town_cn_411728_02","411728","查岈山风景区","city_cn_411700","district_cn_411728"
"town_cn_411728_03","411728","沈寨镇","city_cn_411700","district_cn_411728"
"town_cn_411728_04","411728","车站街道","city_cn_411700","district_cn_411728"
"town_cn_411728_05","411728","褚堂乡","city_cn_411700","district_cn_411728"
"town_cn_411728_06","411728","和兴镇","city_cn_411700","district_cn_411728"
"town_cn_411728_07","411728","查岈山镇","city_cn_411700","district_cn_411728"
"town_cn_411728_08","411728","花庄镇","city_cn_411700","district_cn_411728"
"town_cn_411728_09","411728","槐树乡","city_cn_411700","district_cn_411728"
"town_cn_411728_10","411728","阳丰镇","city_cn_411700","district_cn_411728"
"town_cn_411728_11","411728","石寨铺镇","city_cn_411700","district_cn_411728"
"town_cn_411728_12","411728","文城乡","city_cn_411700","district_cn_411728"
"town_cn_411728_13","411728","凤鸣谷风景区","city_cn_411700","district_cn_411728"
"town_cn_411728_14","411728","常庄镇","city_cn_411700","district_cn_411728"
"town_cn_411728_15","411728","瞿阳街道","city_cn_411700","district_cn_411728"
"town_cn_411728_16","411728","莲花湖街道","city_cn_411700","district_cn_411728"
"town_cn_411729_01","411729","李桥回族镇","city_cn_411700","district_cn_411729"
"town_cn_411729_02","411729","今是街道","city_cn_411700","district_cn_411729"
"town_cn_411729_03","411729","韩集镇","city_cn_411700","district_cn_411729"
"town_cn_411729_04","411729","砖店镇","city_cn_411700","district_cn_411729"
"town_cn_411729_05","411729","古吕街道","city_cn_411700","district_cn_411729"
"town_cn_411729_06","411729","孙召镇","city_cn_411700","district_cn_411729"
"town_cn_411729_07","411729","余店镇","city_cn_411700","district_cn_411729"
"town_cn_411729_08","411729","宋岗乡","city_cn_411700","district_cn_411729"
"town_cn_411729_09","411729","涧头乡","city_cn_411700","district_cn_411729"
"town_cn_411729_10","411729","关津乡","city_cn_411700","district_cn_411729"
"town_cn_411729_11","411729","弥陀寺乡","city_cn_411700","district_cn_411729"
"town_cn_411729_12","411729","棠村镇","city_cn_411700","district_cn_411729"
"town_cn_411729_13","411729","佛阁寺镇","city_cn_411700","district_cn_411729"
"town_cn_411729_14","411729","顿岗乡","city_cn_411700","district_cn_411729"
"town_cn_411729_15","411729","河坞乡","city_cn_411700","district_cn_411729"
"town_cn_411729_16","411729","月亮湾街道","city_cn_411700","district_cn_411729"
"town_cn_411729_17","411729","陈店镇","city_cn_411700","district_cn_411729"
"town_cn_411729_18","411729","栎城乡","city_cn_411700","district_cn_411729"
"town_cn_411729_19","411729","龙口镇","city_cn_411700","district_cn_411729"
"town_cn_411729_20","411729","黄楼镇","city_cn_411700","district_cn_411729"
"town_cn_411729_21","411729","杨庄户乡","city_cn_411700","district_cn_411729"
"town_cn_411729_22","411729","练村镇","city_cn_411700","district_cn_411729"
"town_cn_411729_23","411729","化庄乡","city_cn_411700","district_cn_411729"
"town_cn_419001_01","419001","济源市坡头镇","city_cn_419001",""
"town_cn_419001_02","419001","济源市梨林镇","city_cn_419001",""
"town_cn_419001_03","419001","济源市思礼镇","city_cn_419001",""
"town_cn_419001_04","419001","济源市大峪镇","city_cn_419001",""
"town_cn_419001_05","419001","济源市五龙口镇","city_cn_419001",""
"town_cn_419001_06","419001","济源市王屋镇","city_cn_419001",""
"town_cn_419001_07","419001","济源市玉泉街道","city_cn_419001",""
"town_cn_419001_08","419001","济源市轵城镇","city_cn_419001",""
"town_cn_419001_09","419001","济源市济水街道","city_cn_419001",""
"town_cn_419001_10","419001","济源市沁园街道","city_cn_419001",""
"town_cn_419001_11","419001","济源市下冶镇","city_cn_419001",""
"town_cn_419001_12","419001","济源市克井镇","city_cn_419001",""
"town_cn_419001_13","419001","济源市天坛街道","city_cn_419001",""
"town_cn_419001_14","419001","济源市邵原镇","city_cn_419001",""
"town_cn_419001_15","419001","济源市北海街道","city_cn_419001",""
"town_cn_419001_16","419001","济源市承留镇","city_cn_419001",""
"town_cn_420102_01","420102","花桥街街道","city_cn_420100","district_cn_420102"
"town_cn_420102_02","420102","新村街街道","city_cn_420100","district_cn_420102"
"town_cn_420102_03","420102","车站街街道","city_cn_420100","district_cn_420102"
"town_cn_420102_04","420102","后湖街街道","city_cn_420100","district_cn_420102"
"town_cn_420102_05","420102","二七街街道","city_cn_420100","district_cn_420102"
"town_cn_420102_06","420102","台北街街道","city_cn_420100","district_cn_420102"
"town_cn_420102_07","420102","四唯街街道","city_cn_420100","district_cn_420102"
"town_cn_420102_08","420102","永清街街道","city_cn_420100","district_cn_420102"
"town_cn_420102_09","420102","一元街街道","city_cn_420100","district_cn_420102"
"town_cn_420102_10","420102","球场街街道","city_cn_420100","district_cn_420102"
"town_cn_420102_11","420102","塔子湖街街道","city_cn_420100","district_cn_420102"
"town_cn_420102_12","420102","百步亭花园","city_cn_420100","district_cn_420102"
"town_cn_420102_13","420102","大智街街道","city_cn_420100","district_cn_420102"
"town_cn_420102_14","420102","谌家矶街街道","city_cn_420100","district_cn_420102"
"town_cn_420102_15","420102","西马街街道","city_cn_420100","district_cn_420102"
"town_cn_420102_16","420102","劳动街街道","city_cn_420100","district_cn_420102"
"town_cn_420102_17","420102","丹水池街街道","city_cn_420100","district_cn_420102"
"town_cn_420103_01","420103","唐家墩街街道","city_cn_420100","district_cn_420103"
"town_cn_420103_02","420103","新华街街道","city_cn_420100","district_cn_420103"
"town_cn_420103_03","420103","前进街街道","city_cn_420100","district_cn_420103"
"town_cn_420103_04","420103","万松街街道","city_cn_420100","district_cn_420103"
"town_cn_420103_05","420103","汉兴街街道","city_cn_420100","district_cn_420103"
"town_cn_420103_06","420103","满春街街道","city_cn_420100","district_cn_420103"
"town_cn_420103_07","420103","民权街街道","city_cn_420100","district_cn_420103"
"town_cn_420103_08","420103","水塔街街道","city_cn_420100","district_cn_420103"
"town_cn_420103_09","420103","常青街街道","city_cn_420100","district_cn_420103"
"town_cn_420103_10","420103","民意街街道","city_cn_420100","district_cn_420103"
"town_cn_420103_11","420103","花楼街街道","city_cn_420100","district_cn_420103"
"town_cn_420103_12","420103","江汉经济开发区","city_cn_420100","district_cn_420103"
"town_cn_420103_13","420103","民族街街道","city_cn_420100","district_cn_420103"
"town_cn_420103_14","420103","北湖街街道","city_cn_420100","district_cn_420103"
"town_cn_420104_01","420104","韩家墩街道","city_cn_420100","district_cn_420104"
"town_cn_420104_02","420104","宗关街道","city_cn_420100","district_cn_420104"
"town_cn_420104_03","420104","易家街道","city_cn_420100","district_cn_420104"
"town_cn_420104_04","420104","长丰街道","city_cn_420100","district_cn_420104"
"town_cn_420104_05","420104","汉中街道","city_cn_420100","district_cn_420104"
"town_cn_420104_06","420104","宝丰街道","city_cn_420100","district_cn_420104"
"town_cn_420104_07","420104","汉正街道","city_cn_420100","district_cn_420104"
"town_cn_420104_08","420104","汉水桥街道","city_cn_420100","district_cn_420104"
"town_cn_420104_09","420104","荣华街道","city_cn_420100","district_cn_420104"
"town_cn_420104_10","420104","古田街道","city_cn_420100","district_cn_420104"
"town_cn_420104_11","420104","六角亭街道","city_cn_420100","district_cn_420104"
"town_cn_420105_01","420105","鹦鹉街街道","city_cn_420100","district_cn_420105"
"town_cn_420105_02","420105","永丰街街道","city_cn_420100","district_cn_420105"
"town_cn_420105_03","420105","琴断口街街道","city_cn_420100","district_cn_420105"
"town_cn_420105_04","420105","五里墩街街道","city_cn_420100","district_cn_420105"
"town_cn_420105_05","420105","江堤街街道","city_cn_420100","district_cn_420105"
"town_cn_420105_06","420105","洲头街街道","city_cn_420100","district_cn_420105"
"town_cn_420105_07","420105","四新地区管委会","city_cn_420100","district_cn_420105"
"town_cn_420105_08","420105","江汉二桥街道","city_cn_420100","district_cn_420105"
"town_cn_420105_09","420105","晴川街道","city_cn_420100","district_cn_420105"
"town_cn_420105_10","420105","建桥街道","city_cn_420100","district_cn_420105"
"town_cn_420106_01","420106","紫阳街街道","city_cn_420100","district_cn_420106"
"town_cn_420106_02","420106","东湖风景区街道","city_cn_420100","district_cn_420106"
"town_cn_420106_03","420106","徐家棚街街道","city_cn_420100","district_cn_420106"
"town_cn_420106_04","420106","中南路街街道","city_cn_420100","district_cn_420106"
"town_cn_420106_05","420106","中华路街街道","city_cn_420100","district_cn_420106"
"town_cn_420106_06","420106","南湖街街道","city_cn_420100","district_cn_420106"
"town_cn_420106_07","420106","水果湖街街道","city_cn_420100","district_cn_420106"
"town_cn_420106_08","420106","黄鹤楼街街道","city_cn_420100","district_cn_420106"
"town_cn_420106_09","420106","粮道街街道","city_cn_420100","district_cn_420106"
"town_cn_420106_10","420106","白沙洲街街道","city_cn_420100","district_cn_420106"
"town_cn_420106_11","420106","首义路街街道","city_cn_420100","district_cn_420106"
"town_cn_420106_12","420106","珞珈山街街道","city_cn_420100","district_cn_420106"
"town_cn_420106_13","420106","积玉桥街街道","city_cn_420100","district_cn_420106"
"town_cn_420106_14","420106","杨园街街道","city_cn_420100","district_cn_420106"
"town_cn_420106_15","420106","石洞街道","city_cn_420100","district_cn_420106"
"town_cn_420107_01","420107","钢都花园街道","city_cn_420100","district_cn_420107"
"town_cn_420107_02","420107","厂前街道","city_cn_420100","district_cn_420107"
"town_cn_420107_03","420107","武钢实业公司","city_cn_420100","district_cn_420107"
"town_cn_420107_04","420107","中国一冶集体企业管理处","city_cn_420100","district_cn_420107"
"town_cn_420107_05","420107","新沟桥街道","city_cn_420100","district_cn_420107"
"town_cn_420107_06","420107","红卫路街道","city_cn_420100","district_cn_420107"
"town_cn_420107_07","420107","红钢城街道","city_cn_420100","district_cn_420107"
"town_cn_420107_08","420107","白玉山街道","city_cn_420100","district_cn_420107"
"town_cn_420107_09","420107","武钢集团公司","city_cn_420100","district_cn_420107"
"town_cn_420107_10","420107","冶金街道","city_cn_420100","district_cn_420107"
"town_cn_420107_11","420107","工人村街道","city_cn_420100","district_cn_420107"
"town_cn_420107_12","420107","开发区","city_cn_420100","district_cn_420107"
"town_cn_420107_13","420107","中国一冶有限责任公司","city_cn_420100","district_cn_420107"
"town_cn_420107_14","420107","北湖工业园管理办公室","city_cn_420100","district_cn_420107"
"town_cn_420107_15","420107","钢花村街道","city_cn_420100","district_cn_420107"
"town_cn_420107_16","420107","青山镇街道","city_cn_420100","district_cn_420107"
"town_cn_420107_17","420107","武东街道","city_cn_420100","district_cn_420107"
"town_cn_420111_01","420111","青菱街道","city_cn_420100","district_cn_420111"
"town_cn_420111_02","420111","关东街道","city_cn_420100","district_cn_420111"
"town_cn_420111_03","420111","梨园街道","city_cn_420100","district_cn_420111"
"town_cn_420111_04","420111","左岭街道","city_cn_420100","district_cn_420111"
"town_cn_420111_05","420111","九峰街道","city_cn_420100","district_cn_420111"
"town_cn_420111_06","420111","东湖风景区街道","city_cn_420100","district_cn_420111"
"town_cn_420111_07","420111","卓刀泉街道","city_cn_420100","district_cn_420111"
"town_cn_420111_08","420111","天兴乡","city_cn_420100","district_cn_420111"
"town_cn_420111_09","420111","洪山街道","city_cn_420100","district_cn_420111"
"town_cn_420111_10","420111","关山街道","city_cn_420100","district_cn_420111"
"town_cn_420111_11","420111","八吉府街街道","city_cn_420100","district_cn_420111"
"town_cn_420111_12","420111","张家湾街道","city_cn_420100","district_cn_420111"
"town_cn_420111_13","420111","珞南街道","city_cn_420100","district_cn_420111"
"town_cn_420111_14","420111","和平街道","city_cn_420100","district_cn_420111"
