"id","adcode","name","state_id:id","city_id:id","zipcode","area_code"
"district_cn_410727","410727","封丘县","base.state_cn_HA","city_cn_410700","453300","0373"
"district_cn_410728","410728","长垣县","base.state_cn_HA","city_cn_410700","453400","0373"
"district_cn_410781","410781","卫辉市","base.state_cn_HA","city_cn_410700","453100","0373"
"district_cn_410782","410782","辉县市","base.state_cn_HA","city_cn_410700","453600","0373"
"district_cn_410802","410802","解放区","base.state_cn_HA","city_cn_410800","454000","0391"
"district_cn_410803","410803","中站区","base.state_cn_HA","city_cn_410800","454000","0391"
"district_cn_410804","410804","马村区","base.state_cn_HA","city_cn_410800","454000","0391"
"district_cn_410811","410811","山阳区","base.state_cn_HA","city_cn_410800","454000","0391"
"district_cn_410821","410821","修武县","base.state_cn_HA","city_cn_410800","454300","0391"
"district_cn_410822","410822","博爱县","base.state_cn_HA","city_cn_410800","454400","0391"
"district_cn_410823","410823","武陟县","base.state_cn_HA","city_cn_410800","454900","0391"
"district_cn_410825","410825","温县","base.state_cn_HA","city_cn_410800","454800","0391"
"district_cn_410882","410882","沁阳市","base.state_cn_HA","city_cn_410800","454500","0391"
"district_cn_410883","410883","孟州市","base.state_cn_HA","city_cn_410800","454700","0391"
"district_cn_410902","410902","华龙区","base.state_cn_HA","city_cn_410900","457000","0393"
"district_cn_410922","410922","清丰县","base.state_cn_HA","city_cn_410900","457300","0393"
"district_cn_410923","410923","南乐县","base.state_cn_HA","city_cn_410900","457400","0393"
"district_cn_410926","410926","范县","base.state_cn_HA","city_cn_410900","457500","0393"
"district_cn_410927","410927","台前县","base.state_cn_HA","city_cn_410900","457600","0393"
"district_cn_410928","410928","濮阳县","base.state_cn_HA","city_cn_410900","457100","0393"
"district_cn_411002","411002","魏都区","base.state_cn_HA","city_cn_411000","461000","0374"
"district_cn_411003","411003","建安区","base.state_cn_HA","city_cn_411000","461100","0374"
"district_cn_411024","411024","鄢陵县","base.state_cn_HA","city_cn_411000","461200","0374"
"district_cn_411025","411025","襄城县","base.state_cn_HA","city_cn_411000","461700","0374"
"district_cn_411081","411081","禹州市","base.state_cn_HA","city_cn_411000","461600","0374"
"district_cn_411082","411082","长葛市","base.state_cn_HA","city_cn_411000","461500","0374"
"district_cn_411102","411102","源汇区","base.state_cn_HA","city_cn_411100","462000","0395"
"district_cn_411103","411103","郾城区","base.state_cn_HA","city_cn_411100","462000","0395"
"district_cn_411104","411104","召陵区","base.state_cn_HA","city_cn_411100","462000","0395"
"district_cn_411121","411121","舞阳县","base.state_cn_HA","city_cn_411100","462400","0395"
"district_cn_411122","411122","临颍县","base.state_cn_HA","city_cn_411100","462600","0395"
"district_cn_411202","411202","湖滨区","base.state_cn_HA","city_cn_411200","472000","0398"
"district_cn_411203","411203","陕州区","base.state_cn_HA","city_cn_411200","472100","0398"
"district_cn_411221","411221","渑池县","base.state_cn_HA","city_cn_411200","472400","0398"
"district_cn_411224","411224","卢氏县","base.state_cn_HA","city_cn_411200","472200","0398"
"district_cn_411281","411281","义马市","base.state_cn_HA","city_cn_411200","472300","0398"
"district_cn_411282","411282","灵宝市","base.state_cn_HA","city_cn_411200","472500","0398"
"district_cn_411302","411302","宛城区","base.state_cn_HA","city_cn_411300","473000","0377"
"district_cn_411303","411303","卧龙区","base.state_cn_HA","city_cn_411300","473000","0377"
"district_cn_411321","411321","南召县","base.state_cn_HA","city_cn_411300","474600","0377"
"district_cn_411322","411322","方城县","base.state_cn_HA","city_cn_411300","473200","0377"
"district_cn_411323","411323","西峡县","base.state_cn_HA","city_cn_411300","474500","0377"
"district_cn_411324","411324","镇平县","base.state_cn_HA","city_cn_411300","474200","0377"
"district_cn_411325","411325","内乡县","base.state_cn_HA","city_cn_411300","474300","0377"
"district_cn_411326","411326","淅川县","base.state_cn_HA","city_cn_411300","474400","0377"
"district_cn_411327","411327","社旗县","base.state_cn_HA","city_cn_411300","473300","0377"
"district_cn_411328","411328","唐河县","base.state_cn_HA","city_cn_411300","473400","0377"
"district_cn_411329","411329","新野县","base.state_cn_HA","city_cn_411300","473500","0377"
"district_cn_411330","411330","桐柏县","base.state_cn_HA","city_cn_411300","474700","0377"
"district_cn_411381","411381","邓州市","base.state_cn_HA","city_cn_411300","474100","0377"
"district_cn_411402","411402","梁园区","base.state_cn_HA","city_cn_411400","476000","0370"
"district_cn_411403","411403","睢阳区","base.state_cn_HA","city_cn_411400","476000","0370"
"district_cn_411421","411421","民权县","base.state_cn_HA","city_cn_411400","476800","0370"
"district_cn_411422","411422","睢县","base.state_cn_HA","city_cn_411400","476900","0370"
"district_cn_411423","411423","宁陵县","base.state_cn_HA","city_cn_411400","476700","0370"
"district_cn_411424","411424","柘城县","base.state_cn_HA","city_cn_411400","476200","0370"
"district_cn_411425","411425","虞城县","base.state_cn_HA","city_cn_411400","476300","0370"
"district_cn_411426","411426","夏邑县","base.state_cn_HA","city_cn_411400","476400","0370"
"district_cn_411481","411481","永城市","base.state_cn_HA","city_cn_411400","476600","0370"
"district_cn_411502","411502","浉河区","base.state_cn_HA","city_cn_411500","464000","0376"
"district_cn_411503","411503","平桥区","base.state_cn_HA","city_cn_411500","464000","0376"
"district_cn_411521","411521","罗山县","base.state_cn_HA","city_cn_411500","464200","0376"
"district_cn_411522","411522","光山县","base.state_cn_HA","city_cn_411500","465400","0376"
"district_cn_411523","411523","新县","base.state_cn_HA","city_cn_411500","465500","0376"
"district_cn_411524","411524","商城县","base.state_cn_HA","city_cn_411500","465300","0376"
"district_cn_411525","411525","固始县","base.state_cn_HA","city_cn_411500","465200","0376"
"district_cn_411526","411526","潢川县","base.state_cn_HA","city_cn_411500","465100","0376"
"district_cn_411527","411527","淮滨县","base.state_cn_HA","city_cn_411500","464400","0376"
"district_cn_411528","411528","息县","base.state_cn_HA","city_cn_411500","464300","0376"
"district_cn_411602","411602","川汇区","base.state_cn_HA","city_cn_411600","466000","0394"
"district_cn_411603","411603","淮阳区","base.state_cn_HA","city_cn_411600","466700","0394"
"district_cn_411621","411621","扶沟县","base.state_cn_HA","city_cn_411600","461300","0394"
"district_cn_411622","411622","西华县","base.state_cn_HA","city_cn_411600","466600","0394"
"district_cn_411623","411623","商水县","base.state_cn_HA","city_cn_411600","466100","0394"
"district_cn_411624","411624","沈丘县","base.state_cn_HA","city_cn_411600","466300","0394"
"district_cn_411625","411625","郸城县","base.state_cn_HA","city_cn_411600","477100","0394"
"district_cn_411627","411627","太康县","base.state_cn_HA","city_cn_411600","461400","0394"
"district_cn_411628","411628","鹿邑县","base.state_cn_HA","city_cn_411600","477200","0394"
"district_cn_411681","411681","项城市","base.state_cn_HA","city_cn_411600","466200","0394"
"district_cn_411702","411702","驿城区","base.state_cn_HA","city_cn_411700","463000","0396"
"district_cn_411721","411721","西平县","base.state_cn_HA","city_cn_411700","463900","0396"
"district_cn_411722","411722","上蔡县","base.state_cn_HA","city_cn_411700","463800","0396"
"district_cn_411723","411723","平舆县","base.state_cn_HA","city_cn_411700","463400","0396"
"district_cn_411724","411724","正阳县","base.state_cn_HA","city_cn_411700","463600","0396"
"district_cn_411725","411725","确山县","base.state_cn_HA","city_cn_411700","463200","0396"
"district_cn_411726","411726","泌阳县","base.state_cn_HA","city_cn_411700","463700","0396"
"district_cn_411727","411727","汝南县","base.state_cn_HA","city_cn_411700","463300","0396"
"district_cn_411728","411728","遂平县","base.state_cn_HA","city_cn_411700","463100","0396"
"district_cn_411729","411729","新蔡县","base.state_cn_HA","city_cn_411700","463500","0396"
"district_cn_420102","420102","江岸区","base.state_cn_HB","city_cn_420100","430000","027"
"district_cn_420103","420103","江汉区","base.state_cn_HB","city_cn_420100","430000","027"
"district_cn_420104","420104","硚口区","base.state_cn_HB","city_cn_420100","430000","027"
"district_cn_420105","420105","汉阳区","base.state_cn_HB","city_cn_420100","430000","027"
"district_cn_420106","420106","武昌区","base.state_cn_HB","city_cn_420100","430000","027"
"district_cn_420107","420107","青山区","base.state_cn_HB","city_cn_420100","430000","027"
"district_cn_420111","420111","洪山区","base.state_cn_HB","city_cn_420100","430000","027"
"district_cn_420112","420112","东西湖区","base.state_cn_HB","city_cn_420100","430000","027"
"district_cn_420113","420113","汉南区","base.state_cn_HB","city_cn_420100","430000","027"
"district_cn_420114","420114","蔡甸区","base.state_cn_HB","city_cn_420100","430100","027"
"district_cn_420115","420115","江夏区","base.state_cn_HB","city_cn_420100","430200","027"
"district_cn_420116","420116","黄陂区","base.state_cn_HB","city_cn_420100","430300","027"
"district_cn_420117","420117","新洲区","base.state_cn_HB","city_cn_420100","430400","027"
"district_cn_420202","420202","黄石港区","base.state_cn_HB","city_cn_420200","435000","0714"
"district_cn_420203","420203","西塞山区","base.state_cn_HB","city_cn_420200","435000","0714"
"district_cn_420204","420204","下陆区","base.state_cn_HB","city_cn_420200","435000","0714"
"district_cn_420205","420205","铁山区","base.state_cn_HB","city_cn_420200","435000","0714"
"district_cn_420222","420222","阳新县","base.state_cn_HB","city_cn_420200","435200","0714"
"district_cn_420281","420281","大冶市","base.state_cn_HB","city_cn_420200","435100","0714"
"district_cn_420302","420302","茅箭区","base.state_cn_HB","city_cn_420300","442000","0719"
"district_cn_420303","420303","张湾区","base.state_cn_HB","city_cn_420300","442000","0719"
"district_cn_420304","420304","郧阳区","base.state_cn_HB","city_cn_420300","442500","0719"
"district_cn_420322","420322","郧西县","base.state_cn_HB","city_cn_420300","442600","0719"
"district_cn_420323","420323","竹山县","base.state_cn_HB","city_cn_420300","442200","0719"
"district_cn_420324","420324","竹溪县","base.state_cn_HB","city_cn_420300","442300","0719"
"district_cn_420325","420325","房县","base.state_cn_HB","city_cn_420300","442100","0719"
"district_cn_420381","420381","丹江口市","base.state_cn_HB","city_cn_420300","442700","0719"
"district_cn_420502","420502","西陵区","base.state_cn_HB","city_cn_420500","443000","0717"
"district_cn_420503","420503","伍家岗区","base.state_cn_HB","city_cn_420500","443000","0717"
"district_cn_420504","420504","点军区","base.state_cn_HB","city_cn_420500","443000","0717"
"district_cn_420505","420505","猇亭区","base.state_cn_HB","city_cn_420500","443000","0717"
"district_cn_420506","420506","夷陵区","base.state_cn_HB","city_cn_420500","443100","0717"
"district_cn_420525","420525","远安县","base.state_cn_HB","city_cn_420500","444200","0717"
"district_cn_420526","420526","兴山县","base.state_cn_HB","city_cn_420500","443700","0717"
"district_cn_420527","420527","秭归县","base.state_cn_HB","city_cn_420500","443600","0717"
"district_cn_420528","420528","长阳土家族自治县","base.state_cn_HB","city_cn_420500","443500","0717"
"district_cn_420529","420529","五峰土家族自治县","base.state_cn_HB","city_cn_420500","443400","0717"
"district_cn_420581","420581","宜都市","base.state_cn_HB","city_cn_420500","443300","0717"
"district_cn_420582","420582","当阳市","base.state_cn_HB","city_cn_420500","444100","0717"
"district_cn_420583","420583","枝江市","base.state_cn_HB","city_cn_420500","443200","0717"
"district_cn_420602","420602","襄城区","base.state_cn_HB","city_cn_420600","441000","0710"
"district_cn_420606","420606","樊城区","base.state_cn_HB","city_cn_420600","441000","0710"
"district_cn_420607","420607","襄州区","base.state_cn_HB","city_cn_420600","441100","0710"
"district_cn_420624","420624","南漳县","base.state_cn_HB","city_cn_420600","441500","0710"
"district_cn_420625","420625","谷城县","base.state_cn_HB","city_cn_420600","441700","0710"
"district_cn_420626","420626","保康县","base.state_cn_HB","city_cn_420600","441600","0710"
"district_cn_420682","420682","老河口市","base.state_cn_HB","city_cn_420600","441800","0710"
"district_cn_420683","420683","枣阳市","base.state_cn_HB","city_cn_420600","441200","0710"
"district_cn_420684","420684","宜城市","base.state_cn_HB","city_cn_420600","441400","0710"
"district_cn_420702","420702","梁子湖区","base.state_cn_HB","city_cn_420700","436000","0711"
"district_cn_420703","420703","华容区","base.state_cn_HB","city_cn_420700","436000","0711"
"district_cn_420704","420704","鄂城区","base.state_cn_HB","city_cn_420700","436000","0711"
"district_cn_420802","420802","东宝区","base.state_cn_HB","city_cn_420800","448100","0724"
"district_cn_420804","420804","掇刀区","base.state_cn_HB","city_cn_420800","448100","0724"
"district_cn_420822","420822","沙洋县","base.state_cn_HB","city_cn_420800","448200","0724"
"district_cn_420881","420881","钟祥市","base.state_cn_HB","city_cn_420800","431900","0724"
"district_cn_420882","420882","京山市","base.state_cn_HB","city_cn_420800","431800","0724"
"district_cn_420902","420902","孝南区","base.state_cn_HB","city_cn_420900","432000","0712"
"district_cn_420921","420921","孝昌县","base.state_cn_HB","city_cn_420900","432900","0712"
"district_cn_420922","420922","大悟县","base.state_cn_HB","city_cn_420900","432800","0712"
"district_cn_420923","420923","云梦县","base.state_cn_HB","city_cn_420900","432500","0712"
"district_cn_420981","420981","应城市","base.state_cn_HB","city_cn_420900","432400","0712"
"district_cn_420982","420982","安陆市","base.state_cn_HB","city_cn_420900","432600","0712"
"district_cn_420984","420984","汉川市","base.state_cn_HB","city_cn_420900","431600","0712"
"district_cn_421002","421002","沙市区","base.state_cn_HB","city_cn_421000","434000","0716"
"district_cn_421003","421003","荆州区","base.state_cn_HB","city_cn_421000","434020","0716"
"district_cn_421022","421022","公安县","base.state_cn_HB","city_cn_421000","434300","0716"
"district_cn_421023","421023","监利县","base.state_cn_HB","city_cn_421000","433300","0716"
"district_cn_421024","421024","江陵县","base.state_cn_HB","city_cn_421000","434100","0716"
"district_cn_421081","421081","石首市","base.state_cn_HB","city_cn_421000","434400","0716"
"district_cn_421083","421083","洪湖市","base.state_cn_HB","city_cn_421000","433200","0716"
"district_cn_421087","421087","松滋市","base.state_cn_HB","city_cn_421000","434200","0716"
"district_cn_421102","421102","黄州区","base.state_cn_HB","city_cn_421100","438000","0713"
"district_cn_421121","421121","团风县","base.state_cn_HB","city_cn_421100","438800","0713"
"district_cn_421122","421122","红安县","base.state_cn_HB","city_cn_421100","438400","0713"
"district_cn_421123","421123","罗田县","base.state_cn_HB","city_cn_421100","438600","0713"
"district_cn_421124","421124","英山县","base.state_cn_HB","city_cn_421100","438700","0713"
"district_cn_421125","421125","浠水县","base.state_cn_HB","city_cn_421100","438200","0713"
"district_cn_421126","421126","蕲春县","base.state_cn_HB","city_cn_421100","435300","0713"
"district_cn_421127","421127","黄梅县","base.state_cn_HB","city_cn_421100","435500","0713"
"district_cn_421181","421181","麻城市","base.state_cn_HB","city_cn_421100","438300","0713"
"district_cn_421182","421182","武穴市","base.state_cn_HB","city_cn_421100","435400","0713"
"district_cn_421202","421202","咸安区","base.state_cn_HB","city_cn_421200","437000","0715"
"district_cn_421221","421221","嘉鱼县","base.state_cn_HB","city_cn_421200","437200","0715"
"district_cn_421222","421222","通城县","base.state_cn_HB","city_cn_421200","437400","0715"
"district_cn_421223","421223","崇阳县","base.state_cn_HB","city_cn_421200","437500","0715"
"district_cn_421224","421224","通山县","base.state_cn_HB","city_cn_421200","437600","0715"
"district_cn_421281","421281","赤壁市","base.state_cn_HB","city_cn_421200","437300","0715"
"district_cn_421303","421303","曾都区","base.state_cn_HB","city_cn_421300","441300","0722"
"district_cn_421321","421321","随县","base.state_cn_HB","city_cn_421300","441315","0722"
"district_cn_421381","421381","广水市","base.state_cn_HB","city_cn_421300","432700","0722"
"district_cn_422801","422801","恩施市","base.state_cn_HB","city_cn_422800","445000","0718"
"district_cn_422802","422802","利川市","base.state_cn_HB","city_cn_422800","445400","0718"
"district_cn_422822","422822","建始县","base.state_cn_HB","city_cn_422800","445300","0718"
"district_cn_422823","422823","巴东县","base.state_cn_HB","city_cn_422800","444300","0718"
"district_cn_422825","422825","宣恩县","base.state_cn_HB","city_cn_422800","445500","0718"
"district_cn_422826","422826","咸丰县","base.state_cn_HB","city_cn_422800","445600","0718"
"district_cn_422827","422827","来凤县","base.state_cn_HB","city_cn_422800","445700","0718"
"district_cn_422828","422828","鹤峰县","base.state_cn_HB","city_cn_422800","445800","0718"
"district_cn_430102","430102","芙蓉区","base.state_cn_HN","city_cn_430100","410000","0731"
"district_cn_430103","430103","天心区","base.state_cn_HN","city_cn_430100","410000","0731"
"district_cn_430104","430104","岳麓区","base.state_cn_HN","city_cn_430100","410200","0731"
"district_cn_430105","430105","开福区","base.state_cn_HN","city_cn_430100","410000","0731"
"district_cn_430111","430111","雨花区","base.state_cn_HN","city_cn_430100","410000","0731"
"district_cn_430112","430112","望城区","base.state_cn_HN","city_cn_430100","410200","0731"
"district_cn_430121","430121","长沙县","base.state_cn_HN","city_cn_430100","410100","0731"
"district_cn_430181","430181","浏阳市","base.state_cn_HN","city_cn_430100","410300","0731"
"district_cn_430182","430182","宁乡市","base.state_cn_HN","city_cn_430100","410600","0731"
"district_cn_430202","430202","荷塘区","base.state_cn_HN","city_cn_430200","412000","0731"
"district_cn_430203","430203","芦淞区","base.state_cn_HN","city_cn_430200","412000","0731"
"district_cn_430204","430204","石峰区","base.state_cn_HN","city_cn_430200","412000","0731"
"district_cn_430211","430211","天元区","base.state_cn_HN","city_cn_430200","412000","0731"
"district_cn_430212","430212","渌口区","base.state_cn_HN","city_cn_430200","412100","0731"
"district_cn_430223","430223","攸县","base.state_cn_HN","city_cn_430200","412300","0731"
"district_cn_430224","430224","茶陵县","base.state_cn_HN","city_cn_430200","412400","0731"
"district_cn_430225","430225","炎陵县","base.state_cn_HN","city_cn_430200","412500","0731"
"district_cn_430281","430281","醴陵市","base.state_cn_HN","city_cn_430200","412200","0731"
"district_cn_430302","430302","雨湖区","base.state_cn_HN","city_cn_430300","411100","0731"
"district_cn_430304","430304","岳塘区","base.state_cn_HN","city_cn_430300","411100","0731"
"district_cn_430321","430321","湘潭县","base.state_cn_HN","city_cn_430300","411200","0731"
"district_cn_430381","430381","湘乡市","base.state_cn_HN","city_cn_430300","411400","0731"
"district_cn_430382","430382","韶山市","base.state_cn_HN","city_cn_430300","411300","0731"
"district_cn_430405","430405","珠晖区","base.state_cn_HN","city_cn_430400","421000","0734"
"district_cn_430406","430406","雁峰区","base.state_cn_HN","city_cn_430400","421000","0734"
"district_cn_430407","430407","石鼓区","base.state_cn_HN","city_cn_430400","421000","0734"
"district_cn_430408","430408","蒸湘区","base.state_cn_HN","city_cn_430400","421000","0734"
"district_cn_430412","430412","南岳区","base.state_cn_HN","city_cn_430400","421900","0734"
"district_cn_430421","430421","衡阳县","base.state_cn_HN","city_cn_430400","421200","0734"
"district_cn_430422","430422","衡南县","base.state_cn_HN","city_cn_430400","421100","0734"
"district_cn_430423","430423","衡山县","base.state_cn_HN","city_cn_430400","421300","0734"
"district_cn_430424","430424","衡东县","base.state_cn_HN","city_cn_430400","421400","0734"
"district_cn_430426","430426","祁东县","base.state_cn_HN","city_cn_430400","421600","0734"
"district_cn_430481","430481","耒阳市","base.state_cn_HN","city_cn_430400","421800","0734"
"district_cn_430482","430482","常宁市","base.state_cn_HN","city_cn_430400","421500","0734"
"district_cn_430502","430502","双清区","base.state_cn_HN","city_cn_430500","422000","0739"
"district_cn_430503","430503","大祥区","base.state_cn_HN","city_cn_430500","422000","0739"
"district_cn_430511","430511","北塔区","base.state_cn_HN","city_cn_430500","422000","0739"
"district_cn_430522","430522","新邵县","base.state_cn_HN","city_cn_430500","422900","0739"
"district_cn_430523","430523","邵阳县","base.state_cn_HN","city_cn_430500","422100","0739"
"district_cn_430524","430524","隆回县","base.state_cn_HN","city_cn_430500","422200","0739"
"district_cn_430525","430525","洞口县","base.state_cn_HN","city_cn_430500","422300","0739"
"district_cn_430527","430527","绥宁县","base.state_cn_HN","city_cn_430500","422600","0739"
"district_cn_430528","430528","新宁县","base.state_cn_HN","city_cn_430500","422700","0739"
"district_cn_430529","430529","城步苗族自治县","base.state_cn_HN","city_cn_430500","422500","0739"
"district_cn_430581","430581","武冈市","base.state_cn_HN","city_cn_430500","422400","0739"
"district_cn_430582","430582","邵东市","base.state_cn_HN","city_cn_430500","422800","0739"
"district_cn_430602","430602","岳阳楼区","base.state_cn_HN","city_cn_430600","414000","0730"
"district_cn_430603","430603","云溪区","base.state_cn_HN","city_cn_430600","414000","0730"
"district_cn_430611","430611","君山区","base.state_cn_HN","city_cn_430600","414000","0730"
"district_cn_430621","430621","岳阳县","base.state_cn_HN","city_cn_430600","414100","0730"
"district_cn_430623","430623","华容县","base.state_cn_HN","city_cn_430600","414200","0730"
"district_cn_430624","430624","湘阴县","base.state_cn_HN","city_cn_430600","414600","0730"
"district_cn_430626","430626","平江县","base.state_cn_HN","city_cn_430600","414500","0730"
"district_cn_430681","430681","汨罗市","base.state_cn_HN","city_cn_430600","414400","0730"
"district_cn_430682","430682","临湘市","base.state_cn_HN","city_cn_430600","414300","0730"
"district_cn_430702","430702","武陵区","base.state_cn_HN","city_cn_430700","415000","0736"
"district_cn_430703","430703","鼎城区","base.state_cn_HN","city_cn_430700","415100","0736"
"district_cn_430721","430721","安乡县","base.state_cn_HN","city_cn_430700","415600","0736"
"district_cn_430722","430722","汉寿县","base.state_cn_HN","city_cn_430700","415900","0736"
"district_cn_430723","430723","澧县","base.state_cn_HN","city_cn_430700","415500","0736"
"district_cn_430724","430724","临澧县","base.state_cn_HN","city_cn_430700","415200","0736"
"district_cn_430725","430725","桃源县","base.state_cn_HN","city_cn_430700","415700","0736"
"district_cn_430726","430726","石门县","base.state_cn_HN","city_cn_430700","415300","0736"
"district_cn_430781","430781","津市市","base.state_cn_HN","city_cn_430700","415400","0736"
"district_cn_430802","430802","永定区","base.state_cn_HN","city_cn_430800","427300","0744"
"district_cn_430811","430811","武陵源区","base.state_cn_HN","city_cn_430800","427400","0744"
"district_cn_430821","430821","慈利县","base.state_cn_HN","city_cn_430800","427200","0744"
"district_cn_430822","430822","桑植县","base.state_cn_HN","city_cn_430800","427100","0744"
"district_cn_430902","430902","资阳区","base.state_cn_HN","city_cn_430900","413000","0737"
"district_cn_430903","430903","赫山区","base.state_cn_HN","city_cn_430900","413000","0737"
"district_cn_430921","430921","南县","base.state_cn_HN","city_cn_430900","413200","0737"
"district_cn_430922","430922","桃江县","base.state_cn_HN","city_cn_430900","413400","0737"
"district_cn_430923","430923","安化县","base.state_cn_HN","city_cn_430900","413500","0737"
"district_cn_430981","430981","沅江市","base.state_cn_HN","city_cn_430900","413100","0737"
"district_cn_431002","431002","北湖区","base.state_cn_HN","city_cn_431000","423000","0735"
"district_cn_431003","431003","苏仙区","base.state_cn_HN","city_cn_431000","423000","0735"
"district_cn_431021","431021","桂阳县","base.state_cn_HN","city_cn_431000","424400","0735"
"district_cn_431022","431022","宜章县","base.state_cn_HN","city_cn_431000","424200","0735"
"district_cn_431023","431023","永兴县","base.state_cn_HN","city_cn_431000","423300","0735"
"district_cn_431024","431024","嘉禾县","base.state_cn_HN","city_cn_431000","424500","0735"
"district_cn_431025","431025","临武县","base.state_cn_HN","city_cn_431000","424300","0735"
"district_cn_431026","431026","汝城县","base.state_cn_HN","city_cn_431000","424100","0735"
"district_cn_431027","431027","桂东县","base.state_cn_HN","city_cn_431000","423500","0735"
"district_cn_431028","431028","安仁县","base.state_cn_HN","city_cn_431000","423600","0735"
"district_cn_431081","431081","资兴市","base.state_cn_HN","city_cn_431000","423400","0735"
"district_cn_431102","431102","零陵区","base.state_cn_HN","city_cn_431100","425100","0746"
"district_cn_431103","431103","冷水滩区","base.state_cn_HN","city_cn_431100","425000","0746"
"district_cn_431121","431121","祁阳县","base.state_cn_HN","city_cn_431100","426100","0746"
"district_cn_431122","431122","东安县","base.state_cn_HN","city_cn_431100","425900","0746"
"district_cn_431123","431123","双牌县","base.state_cn_HN","city_cn_431100","425200","0746"
"district_cn_431124","431124","道县","base.state_cn_HN","city_cn_431100","425300","0746"
"district_cn_431125","431125","江永县","base.state_cn_HN","city_cn_431100","425400","0746"
"district_cn_431126","431126","宁远县","base.state_cn_HN","city_cn_431100","425600","0746"
"district_cn_431127","431127","蓝山县","base.state_cn_HN","city_cn_431100","425800","0746"
"district_cn_431128","431128","新田县","base.state_cn_HN","city_cn_431100","425700","0746"
"district_cn_431129","431129","江华瑶族自治县","base.state_cn_HN","city_cn_431100","425500","0746"
"district_cn_431202","431202","鹤城区","base.state_cn_HN","city_cn_431200","418000","0745"
"district_cn_431221","431221","中方县","base.state_cn_HN","city_cn_431200","418000","0745"
"district_cn_431222","431222","沅陵县","base.state_cn_HN","city_cn_431200","419600","0745"
"district_cn_431223","431223","辰溪县","base.state_cn_HN","city_cn_431200","419500","0745"
"district_cn_431224","431224","溆浦县","base.state_cn_HN","city_cn_431200","419300","0745"
"district_cn_431225","431225","会同县","base.state_cn_HN","city_cn_431200","418300","0745"
"district_cn_431226","431226","麻阳苗族自治县","base.state_cn_HN","city_cn_431200","419400","0745"
"district_cn_431227","431227","新晃侗族自治县","base.state_cn_HN","city_cn_431200","419200","0745"
"district_cn_431228","431228","芷江侗族自治县","base.state_cn_HN","city_cn_431200","419100","0745"
"district_cn_431229","431229","靖州苗族侗族自治县","base.state_cn_HN","city_cn_431200","418400","0745"
"district_cn_431230","431230","通道侗族自治县","base.state_cn_HN","city_cn_431200","418500","0745"
"district_cn_431281","431281","洪江市","base.state_cn_HN","city_cn_431200","418100","0745"
"district_cn_431302","431302","娄星区","base.state_cn_HN","city_cn_431300","417000","0738"
"district_cn_431321","431321","双峰县","base.state_cn_HN","city_cn_431300","417700","0738"
"district_cn_431322","431322","新化县","base.state_cn_HN","city_cn_431300","417600","0738"
"district_cn_431381","431381","冷水江市","base.state_cn_HN","city_cn_431300","417500","0738"
"district_cn_431382","431382","涟源市","base.state_cn_HN","city_cn_431300","417100","0738"
"district_cn_433101","433101","吉首市","base.state_cn_HN","city_cn_433100","416000","0743"
"district_cn_433122","433122","泸溪县","base.state_cn_HN","city_cn_433100","416100","0743"
"district_cn_433123","433123","凤凰县","base.state_cn_HN","city_cn_433100","416200","0743"
"district_cn_433124","433124","花垣县","base.state_cn_HN","city_cn_433100","416400","0743"
"district_cn_433125","433125","保靖县","base.state_cn_HN","city_cn_433100","416500","0743"
"district_cn_433126","433126","古丈县","base.state_cn_HN","city_cn_433100","416300","0743"
"district_cn_433127","433127","永顺县","base.state_cn_HN","city_cn_433100","416700","0743"
"district_cn_433130","433130","龙山县","base.state_cn_HN","city_cn_433100","416800","0743"
"district_cn_440103","440103","荔湾区","base.state_cn_GD","city_cn_440100","510100","020"
"district_cn_440104","440104","越秀区","base.state_cn_GD","city_cn_440100","510000","020"
"district_cn_440105","440105","海珠区","base.state_cn_GD","city_cn_440100","510200","020"
"district_cn_440106","440106","天河区","base.state_cn_GD","city_cn_440100","510600","020"
"district_cn_440111","440111","白云区","base.state_cn_GD","city_cn_440100","510400","020"
"district_cn_440112","440112","黄埔区","base.state_cn_GD","city_cn_440100","510700","020"
"district_cn_440113","440113","番禺区","base.state_cn_GD","city_cn_440100","511400","020"
"district_cn_440114","440114","花都区","base.state_cn_GD","city_cn_440100","510800","020"
"district_cn_440115","440115","南沙区","base.state_cn_GD","city_cn_440100","511400","020"
"district_cn_440117","440117","从化区","base.state_cn_GD","city_cn_440100","510900","020"
"district_cn_440118","440118","增城区","base.state_cn_GD","city_cn_440100","511300","020"
"district_cn_440203","440203","武江区","base.state_cn_GD","city_cn_440200","512000","0751"
"district_cn_440204","440204","浈江区","base.state_cn_GD","city_cn_440200","512000","0751"
"district_cn_440205","440205","曲江区","base.state_cn_GD","city_cn_440200","512100","0751"
"district_cn_440222","440222","始兴县","base.state_cn_GD","city_cn_440200","512500","0751"
"district_cn_440224","440224","仁化县","base.state_cn_GD","city_cn_440200","512300","0751"
"district_cn_440229","440229","翁源县","base.state_cn_GD","city_cn_440200","512600","0751"
"district_cn_440232","440232","乳源瑶族自治县","base.state_cn_GD","city_cn_440200","512700","0751"
"district_cn_440233","440233","新丰县","base.state_cn_GD","city_cn_440200","511100","0751"
"district_cn_440281","440281","乐昌市","base.state_cn_GD","city_cn_440200","512200","0751"
"district_cn_440282","440282","南雄市","base.state_cn_GD","city_cn_440200","512400","0751"
